student_id,quiz_scores,time_spent,reading_volume,peer_comparison,past_performance_trend,performance_label
2418,49,181,532,1.1,0.93,Below
2419,72,34,276,1.46,1.16,At
2420,93,56,487,1.17,0.84,Above
2421,77,142,246,0.68,0.87,At
2422,52,44,399,0.97,1.06,Below
2423,70,192,626,1.15,0.9,At
2424,86,134,409,0.53,0.96,Above
2425,75,73,619,0.51,0.51,At
2426,84,55,353,0.63,0.63,At
2427,63,191,721,0.75,0.43,Below
2428,91,124,614,0.93,0.76,Above
2429,95,113,552,0.99,0.71,Above
2430,54,169,356,0.64,1.2,Below
2431,68,161,460,1.17,0.85,At
2432,47,116,276,1.1,1.01,Below
2433,44,141,687,0.79,0.6,Below
2434,68,158,330,0.51,1.05,At
2435,86,118,778,0.58,0.85,Above
2436,43,95,654,0.89,0.93,Below
2437,51,187,362,0.65,0.56,Below
2438,84,160,214,0.88,0.79,At
2439,41,151,431,1.13,0.87,Below
2440,66,178,394,1.05,0.83,At
2441,70,113,741,0.73,1.12,At
2442,90,145,558,0.84,1.11,Above
2443,90,145,530,1.11,1.17,Above
2444,75,67,626,1.36,0.9,At
2445,75,172,696,1.25,1.17,At
2446,65,139,685,1.05,1.05,At
2447,82,75,648,0.86,0.54,At
2448,66,54,612,0.87,0.68,At
2449,44,50,529,1.38,0.51,Below
2450,59,150,346,0.54,0.3,Below
2451,50,151,458,1.49,0.47,Below
2452,49,162,491,1.16,0.3,Below
2453,79,99,342,1.18,0.95,At
2454,77,142,564,0.54,0.68,At
2455,45,136,289,1.11,0.58,Below
2456,47,141,363,0.98,0.99,Below
2457,62,137,680,0.61,1.05,Below
2458,86,76,283,0.78,1.18,Above
2459,65,120,276,1.39,0.88,At
2460,85,47,716,1.05,0.72,Above
2461,82,178,684,0.91,0.57,At
2462,51,133,789,0.57,0.5,Below
2463,65,180,798,1.21,0.49,At
2464,52,69,303,1.2,0.67,Below
2465,79,167,651,1.11,1.19,At
2466,57,118,686,1.01,0.3,Below
2467,64,90,538,0.93,0.48,Below
2468,72,34,765,1.09,0.47,At
2469,86,151,677,0.73,0.95,Above
2470,79,84,422,1.44,0.62,At
2471,99,66,208,1.09,0.71,Above
2472,82,85,252,0.81,0.43,At
2473,51,131,276,0.95,0.66,Below
2474,83,122,702,1.31,0.39,At
2475,75,102,515,0.66,0.78,At
2476,87,88,364,0.79,0.39,Above
2477,43,31,478,1.18,1.01,Below
2478,44,133,226,0.82,0.81,Below
2479,95,80,269,1.29,0.95,Above
2480,76,59,417,0.63,0.68,At
2481,47,40,564,1.26,0.64,Below
2482,81,137,505,0.57,0.39,At
2483,88,105,323,0.51,0.77,Above
2484,67,196,218,1.4,0.76,At
2485,70,119,456,1.08,0.72,At
2486,97,152,495,0.85,0.97,Above
2487,48,154,221,0.73,1.05,Below
2488,93,151,649,1.12,0.98,Above
2489,90,123,751,1.01,0.43,Above
2490,68,132,749,1.49,0.86,At
2491,53,191,247,1.48,0.37,Below
2492,79,60,786,1.14,0.93,At
2493,80,81,382,0.94,0.64,At
2494,61,118,634,0.99,0.42,Below
2495,50,105,306,1.18,1.08,Below
2496,62,158,387,0.6,0.85,Below
2497,40,51,285,0.83,0.62,Below
2498,85,69,655,0.58,0.33,Above
2499,76,130,336,0.57,0.78,At
2500,60,140,535,0.7,1.13,Below
2501,65,158,668,0.99,0.84,At
2502,85,94,770,1.28,1.17,Above
2503,75,199,602,0.99,0.42,At
2504,93,178,739,0.84,0.81,Above
2505,62,108,271,0.58,1.02,Below
2506,96,51,223,1.05,0.77,Above
2507,40,195,684,0.77,0.38,Below
2508,93,128,255,1.11,0.82,Above
2509,94,37,422,1.48,0.85,Above
2510,90,46,378,0.61,0.96,Above
2511,79,46,633,0.71,0.99,At
2512,54,119,649,0.97,0.99,Below
2513,60,170,691,1.47,0.9,Below
2514,86,174,388,1.27,0.49,Above
2515,48,195,777,1.4,0.66,Below
2516,92,110,619,0.83,1.0,Above
2517,48,107,448,1.49,1.16,Below
2518,49,35,787,0.6,0.37,Below
2519,91,192,363,0.55,0.78,Above
2520,96,139,454,1.36,0.58,Above
2521,92,43,675,1.43,0.5,Above
2522,65,101,616,0.59,0.76,At
2523,80,172,369,0.61,0.85,At
2524,74,83,516,0.53,0.31,At
2525,91,56,373,0.6,1.0,Above
2526,64,42,669,0.71,1.04,Below
2527,65,188,544,1.47,1.17,At
2528,50,192,644,1.17,0.46,Below
2529,77,89,217,1.28,0.84,At
2530,41,35,269,1.28,0.68,Below
2531,46,87,537,1.04,0.6,Below
2532,57,78,791,1.3,0.81,Below
2533,66,180,726,1.1,1.0,At
2534,73,191,655,0.81,0.32,At
2535,66,55,468,1.06,1.17,At
2536,56,76,387,1.03,1.03,Below
2537,82,34,768,1.32,0.98,At
2538,98,49,728,1.48,0.98,Above
2539,83,163,633,0.91,0.65,At
2540,98,88,487,1.26,0.98,Above
2541,90,175,766,0.6,0.65,Above
2542,93,161,698,1.28,1.11,Above
2543,63,46,640,0.87,0.46,Below
2544,64,43,502,0.54,0.56,Below
2545,46,42,286,0.86,0.8,Below
2546,91,164,637,1.11,0.59,Above
2547,45,157,740,0.62,0.68,Below
2548,92,73,221,1.42,0.74,Above
2549,63,148,759,0.58,1.07,Below
2550,72,172,716,1.43,0.77,At
2551,88,48,702,1.21,0.63,Above
2552,68,92,666,0.83,0.52,At
2553,82,192,300,0.89,0.67,At
2554,61,110,782,1.24,0.76,Below
2555,65,192,340,1.1,0.97,At
2556,67,176,337,1.17,0.41,At
2557,89,177,777,0.89,0.5,Above
2558,60,129,427,0.99,0.64,Below
2559,88,192,480,1.49,0.62,Above
2560,46,189,630,0.71,0.65,Below
2561,56,151,239,0.92,1.01,Below
2562,59,73,718,0.79,0.59,Below
2563,80,133,410,1.27,0.75,At
2564,88,181,501,1.26,0.86,Above
2565,59,90,285,0.79,0.51,Below
2566,93,154,596,0.58,0.95,Above
2567,61,174,452,0.51,0.79,Below
2568,67,100,732,0.93,0.7,At
2569,79,136,580,0.91,1.03,At
2570,88,79,643,1.49,0.52,Above
2571,46,94,232,0.97,1.09,Below
2572,40,128,459,0.76,0.8,Below
2573,71,61,433,1.39,0.85,At
2574,52,193,714,0.99,1.09,Below
2575,69,170,507,1.1,1.04,At
2576,62,87,269,0.6,0.84,Below
2577,90,157,653,0.88,0.98,Above
2578,98,171,638,1.44,0.69,Above
2579,95,194,563,1.09,0.79,Above
2580,58,141,680,0.84,0.36,Below
2581,71,97,343,1.13,0.38,At
2582,69,69,223,1.41,1.05,At
2583,68,173,624,0.77,0.35,At
2584,88,161,374,1.01,0.45,Above
2585,84,119,524,1.46,1.02,At
2586,68,57,547,0.67,0.3,At
2587,69,125,217,1.22,0.55,At
2588,55,60,243,1.11,0.83,Below
2589,79,32,354,1.18,0.84,At
2590,58,165,576,0.85,1.0,Below
2591,57,53,601,0.81,0.76,Below
2592,40,44,424,1.18,0.76,Below
2593,53,188,416,0.72,0.95,Below
2594,90,74,767,0.92,0.75,Above
2595,86,37,230,0.69,0.85,Above
2596,89,100,258,0.51,1.11,Above
2597,41,137,552,1.47,0.66,Below
2598,93,144,644,0.93,0.65,Above
2599,67,132,434,1.47,0.3,At
2600,88,154,306,0.64,0.85,Above
2601,89,86,390,1.09,0.33,Above
2602,69,59,729,0.7,0.75,At
2603,77,175,782,1.29,1.02,At
2604,90,143,765,1.28,0.79,Above
2605,43,146,444,0.61,0.54,Below
2606,40,196,275,1.41,1.01,Below
2607,47,89,746,0.69,0.54,Below
2608,68,127,466,1.11,0.96,At
2609,94,155,516,1.49,0.85,Above
2610,78,180,320,1.38,0.45,At
2611,42,123,224,1.46,1.11,Below
2612,71,163,631,0.84,0.48,At
2613,49,151,359,0.61,1.19,Below
2614,49,137,795,0.69,0.31,Below
2615,58,33,313,1.0,0.54,Below
2616,85,122,701,1.29,0.48,Above
2617,73,180,365,0.65,0.31,At
2618,99,35,374,1.16,0.96,Above
2619,72,61,200,0.82,0.92,At
2620,62,135,285,0.84,1.01,Below
2621,94,175,773,1.16,0.53,Above
2622,67,44,519,0.97,0.7,At
2623,71,197,600,1.31,0.89,At
2624,89,151,581,0.66,0.7,Above
2625,46,125,517,1.29,0.93,Below
2626,68,35,449,0.56,0.87,At
2627,47,141,724,0.69,0.4,Below
2628,40,149,754,1.16,1.0,Below
2629,96,152,455,1.35,0.95,Above
2630,94,96,506,0.75,0.89,Above
2631,42,135,343,0.83,0.44,Below
2632,63,168,590,1.04,0.54,Below
2633,62,72,368,0.71,0.65,Below
2634,98,174,497,1.31,0.55,Above
2635,47,125,432,1.27,0.51,Below
2636,93,161,470,0.65,1.02,Above
2637,96,110,259,0.96,0.87,Above
2638,86,70,495,1.27,0.81,Above
2639,76,162,666,0.84,0.5,At
2640,42,189,434,1.13,1.13,Below
2641,90,64,433,0.55,0.47,Above
2642,72,51,567,1.11,1.02,At
2643,67,179,431,0.65,1.17,At
2644,86,141,690,1.33,0.95,Above
2645,47,40,702,0.86,1.19,Below
2646,73,32,791,0.78,0.89,At
2647,74,166,580,1.34,0.5,At
2648,71,89,627,0.55,0.48,At
2649,63,105,563,0.9,0.59,Below
2650,53,116,401,0.87,0.31,Below
2651,71,43,345,0.78,0.91,At
2652,95,47,656,1.41,0.54,Above
2653,85,142,334,1.25,1.03,Above
2654,82,102,463,0.56,0.62,At
2655,55,52,263,1.21,0.73,Below
2656,43,112,690,1.03,1.17,Below
2657,91,154,240,1.4,0.52,Above
2658,76,98,495,0.81,0.95,At
2659,93,76,202,1.07,0.98,Above
2660,60,145,309,1.0,0.5,Below
2661,53,59,420,0.99,0.75,Below
2662,70,54,569,0.96,0.62,At
2663,94,185,567,0.71,0.99,Above
2664,87,141,635,1.26,0.86,Above
2665,57,54,203,0.95,0.73,Below
2666,46,103,443,1.46,1.0,Below
2667,49,87,365,0.76,0.51,Below
2668,46,123,225,1.18,0.98,Below
2669,72,148,594,1.44,1.08,At
2670,62,156,673,1.16,1.09,Below
2671,60,198,216,1.37,1.01,Below
2672,58,54,291,1.33,0.67,Below
2673,87,107,682,0.86,1.18,Above
2674,58,128,742,1.1,0.64,Below
2675,75,145,404,0.66,0.87,At
2676,68,77,701,1.04,0.44,At
2677,99,39,599,0.73,1.18,Above
2678,57,128,406,1.24,0.93,Below
2679,41,40,345,1.03,0.98,Below
2680,40,114,300,0.91,0.36,Below
2681,86,178,440,0.77,0.99,Above
2682,44,164,362,1.5,1.0,Below
2683,59,155,372,0.57,0.9,Below
2684,50,93,701,0.54,0.56,Below
2685,81,31,746,0.72,0.74,At
2686,41,105,483,1.47,0.4,Below
2687,42,150,558,1.48,0.72,Below
2688,62,71,580,1.15,0.52,Below
2689,94,83,732,1.38,0.61,Above
2690,51,104,362,0.71,0.45,Below
2691,59,45,506,1.47,0.51,Below
2692,44,47,538,0.64,0.37,Below
2693,76,119,254,0.6,1.13,At
2694,77,173,532,0.61,0.78,At
2695,69,35,326,1.07,0.66,At
2696,48,137,442,1.28,0.78,Below
2697,73,77,799,0.87,0.87,At
2698,92,71,608,1.48,1.13,Above
2699,83,105,702,0.93,0.46,At
2700,74,106,502,0.65,0.57,At
2701,91,161,663,0.97,1.18,Above
2702,97,159,434,1.18,0.63,Above
2703,61,88,237,1.33,0.32,Below
2704,83,184,338,0.96,0.43,At
2705,63,56,394,1.09,0.32,Below
2706,56,108,726,0.77,1.19,Below
2707,49,101,200,1.15,0.55,Below
2708,69,36,760,1.49,1.13,At
2709,95,140,295,0.55,1.2,Above
2710,98,148,612,1.39,0.84,Above
2711,85,92,737,1.06,0.33,Above
2712,62,153,628,0.75,0.37,Below
2713,71,41,434,1.45,0.73,At
2714,56,170,548,0.98,0.67,Below
2715,89,72,680,0.83,0.85,Above
2716,90,46,595,0.68,0.69,Above
2717,56,92,550,0.74,1.14,Below
2718,53,149,615,1.33,0.78,Below
2719,48,65,250,1.11,0.92,Below
2720,79,37,280,1.41,1.11,At
2721,41,98,235,0.73,0.43,Below
2722,84,119,266,0.62,0.51,At
2723,64,65,680,0.51,0.4,Below
2724,78,57,667,1.01,0.43,At
2725,48,147,341,1.5,0.76,Below
2726,93,122,555,1.19,0.59,Above
2727,61,105,670,0.81,0.68,Below
2728,82,130,790,1.38,1.18,At
2729,85,187,638,1.28,0.44,Above
2730,43,180,730,0.52,0.79,Below
2731,65,173,326,1.32,0.39,At
2732,97,43,404,0.8,0.59,Above
2733,68,100,228,0.65,0.77,At
2734,84,153,644,0.73,1.15,At
2735,73,154,663,0.97,0.65,At
2736,62,66,479,0.92,0.36,Below
2737,76,58,350,0.79,0.65,At
2738,50,172,439,0.67,0.43,Below
2739,45,48,465,1.26,0.51,Below
2740,57,135,304,1.49,0.86,Below
2741,60,50,632,1.28,0.36,Below
2742,81,93,696,0.8,0.72,At
2743,75,194,639,0.74,0.85,At
2744,80,56,357,0.72,0.68,At
2745,77,84,371,0.64,0.32,At
2746,73,58,693,1.05,1.19,At
2747,56,177,510,1.11,0.63,Below
2748,76,54,602,1.21,1.0,At
2749,64,99,662,1.18,0.59,Below
2750,77,92,566,0.79,0.73,At
2751,97,193,749,0.83,0.65,Above
2752,51,159,454,1.18,0.61,Below
2753,62,179,407,0.85,0.32,Below
2754,92,45,649,0.71,0.62,Above
2755,81,175,294,0.87,1.1,At
2756,61,129,677,0.77,0.92,Below
2757,60,59,389,0.59,0.43,Below
2758,66,74,683,1.33,0.83,At
2759,96,48,735,1.35,1.1,Above
2760,70,63,622,0.72,0.93,At
2761,45,170,332,0.56,0.43,Below
2762,66,91,254,1.24,1.08,At
2763,79,147,709,0.71,0.57,At
2764,73,129,740,0.89,0.71,At
2765,51,51,609,0.56,0.77,Below
2766,84,140,410,0.73,1.07,At
2767,96,193,492,1.29,1.14,Above
2768,92,102,314,1.3,1.14,Above
2769,46,176,458,0.71,0.31,Below
2770,49,67,321,0.84,1.13,Below
2771,84,99,498,0.63,0.35,At
2772,56,145,580,0.57,0.54,Below
2773,65,108,760,1.49,0.76,At
2774,60,177,700,1.16,0.73,Below
2775,67,38,496,1.04,0.84,At
2776,97,61,561,1.27,0.73,Above
2777,85,161,788,1.34,1.14,Above
2778,41,79,662,1.31,0.52,Below
2779,99,111,637,0.52,0.55,Above
2780,93,34,326,0.69,1.13,Above
2781,82,177,396,1.15,0.37,At
2782,40,116,420,0.88,0.85,Below
2783,90,155,290,1.48,0.91,Above
2784,92,104,610,1.17,0.75,Above
2785,75,194,207,1.46,0.92,At
2786,90,51,743,0.7,0.46,Above
2787,65,97,667,1.36,1.07,At
2788,68,73,519,0.82,0.43,At
2789,60,63,593,1.49,0.66,Below
2790,50,106,468,0.66,0.37,Below
2791,79,71,390,1.02,0.79,At
2792,50,166,260,1.29,0.9,Below
2793,75,135,637,0.93,1.15,At
2794,88,124,463,0.97,0.97,Above
2795,98,164,294,1.49,0.79,Above
2796,78,97,752,0.93,1.14,At
2797,79,176,669,1.1,0.73,At
2798,74,188,713,0.55,0.81,At
2799,93,157,393,1.34,0.84,Above
2800,73,192,681,1.15,0.67,At
2801,94,114,535,0.9,1.05,Above
2802,86,188,634,0.52,0.47,Above
2803,63,112,395,1.09,0.8,Below
2804,93,124,448,0.51,0.95,Above
2805,61,61,697,0.5,1.11,Below
2806,44,95,411,1.12,1.1,Below
2807,95,145,665,0.69,0.76,Above
2808,72,167,420,0.69,0.88,At
2809,97,159,472,1.15,0.65,Above
2810,75,89,353,0.55,0.72,At
2811,86,46,448,0.81,1.12,Above
2812,59,125,478,0.65,1.14,Below
2813,58,173,639,1.08,1.11,Below
2814,74,45,475,1.16,0.42,At
2815,91,75,713,1.22,1.07,Above
2816,82,196,287,0.76,1.15,At
2817,56,188,704,0.59,0.63,Below
2818,98,136,789,0.58,0.77,Above
2819,84,117,440,0.93,1.0,At
2820,82,158,435,1.45,0.81,At
2821,73,168,327,0.72,1.19,At
2822,48,148,702,0.76,0.71,Below
2823,65,114,399,0.6,0.94,At
2824,41,33,742,1.11,1.01,Below
2825,92,100,701,1.18,0.74,Above
2826,48,183,691,1.14,1.07,Below
2827,48,140,220,1.36,0.79,Below
2828,79,79,433,0.99,0.67,At
2829,56,169,615,0.63,0.4,Below
2830,40,124,347,0.79,0.65,Below
2831,64,121,228,1.16,0.96,Below
2832,82,94,560,1.11,1.13,At
2833,79,76,507,1.03,0.53,At
2834,81,135,361,1.18,0.62,At
2835,64,159,260,1.14,0.44,Below
2836,78,135,324,1.38,0.92,At
2837,74,53,655,1.09,1.16,At
2838,42,33,270,1.28,0.88,Below
2839,89,137,665,0.75,0.86,Above
2840,76,48,442,1.18,0.8,At
2841,83,183,689,1.4,0.38,At
2842,83,69,420,0.89,0.96,At
2843,90,79,672,1.28,0.84,Above
2844,69,104,732,1.22,0.9,At
2845,77,41,693,0.56,1.11,At
2846,73,56,281,1.08,1.01,At
2847,51,142,721,0.63,1.0,Below
2848,58,78,211,1.47,1.13,Below
2849,76,173,462,1.31,1.19,At
2850,83,159,648,0.61,0.82,At
2851,98,89,391,0.62,0.4,Above
2852,98,59,313,1.09,0.71,Above
2853,88,113,225,0.84,1.01,Above
2854,56,195,698,0.53,0.32,Below
2855,49,57,707,1.04,0.35,Below
2856,96,54,744,0.89,0.36,Above
2857,94,125,261,0.6,0.96,Above
2858,88,154,428,1.3,0.75,Above
2859,86,39,234,1.42,0.63,Above
2860,51,71,655,1.26,0.4,Below
2861,55,69,787,1.32,0.96,Below
2862,63,106,701,0.72,0.59,Below
2863,58,134,794,0.76,0.54,Below
2864,47,147,224,0.71,0.89,Below
2865,70,71,768,1.27,0.8,At
2866,60,76,231,1.45,0.63,Below
2867,56,194,211,1.22,0.88,Below
2868,62,51,518,1.38,0.54,Below
2869,76,136,200,1.14,1.02,At
2870,93,56,634,0.89,0.51,Above
2871,55,70,335,0.93,0.44,Below
2872,45,109,395,0.58,1.0,Below
2873,47,191,332,0.53,0.94,Below
2874,64,189,285,1.2,0.46,Below
2875,57,118,675,0.94,0.4,Below
2876,64,95,523,1.05,1.05,Below
2877,51,41,379,1.06,1.0,Below
2878,54,197,715,0.78,0.59,Below
2879,98,102,374,0.98,0.89,Above
2880,65,105,220,0.97,0.41,At
2881,80,119,304,0.89,0.76,At
2882,84,39,777,1.32,0.32,At
2883,65,125,642,0.95,0.65,At
2884,86,49,248,1.1,0.37,Above
2885,71,68,727,1.4,0.73,At
2886,49,89,344,1.37,0.68,Below
2887,55,95,539,1.39,0.7,Below
2888,46,94,553,0.77,0.34,Below
2889,56,153,274,0.53,0.63,Below
2890,62,193,777,0.76,0.98,Below
2891,65,181,518,0.78,0.63,At
2892,60,184,286,1.41,0.94,Below
2893,61,159,752,1.15,0.63,Below
2894,97,188,241,0.58,0.68,Above
2895,46,86,292,0.64,0.81,Below
2896,53,107,706,0.66,1.16,Below
2897,54,58,728,1.13,0.4,Below
2898,92,44,464,1.24,0.33,Above
2899,46,41,491,1.36,0.85,Below
2900,48,130,663,1.44,1.15,Below
2901,90,185,759,0.7,1.19,Above
2902,87,113,296,0.81,0.74,Above
2903,47,154,294,0.74,0.72,Below
2904,89,132,525,0.86,0.88,Above
2905,98,53,273,1.41,0.8,Above
2906,62,178,535,1.08,0.87,Below
2907,68,167,267,1.24,1.09,At
2908,57,139,276,0.99,0.97,Below
2909,70,107,407,0.53,0.75,At
2910,69,130,420,0.56,0.72,At
2911,91,175,461,1.04,0.88,Above
2912,78,171,609,1.22,0.71,At
2913,74,191,530,0.72,0.71,At
2914,57,157,543,1.22,0.31,Below
2915,98,87,273,1.31,0.46,Above
2916,81,105,453,0.91,0.74,At
2917,78,179,531,1.25,1.04,At
2918,56,65,597,0.9,0.55,Below
2919,53,193,544,1.18,0.77,Below
2920,70,51,783,1.26,0.61,At
2921,63,156,654,1.49,0.39,Below
2922,74,109,314,0.85,1.16,At
2923,83,129,512,0.91,1.07,At
2924,99,125,427,0.67,0.37,Above
2925,84,190,444,0.7,0.95,At
2926,73,193,725,1.19,0.61,At
2927,42,177,727,1.42,1.2,Below
2928,76,47,626,0.89,0.57,At
2929,82,67,241,0.68,0.51,At
2930,79,180,664,0.79,0.81,At
2931,65,138,477,0.96,1.05,At
2932,94,152,218,0.79,0.47,Above
2933,62,173,265,0.73,0.94,Below
2934,83,178,366,1.24,0.36,At
2935,78,133,784,0.51,1.13,At
2936,54,169,602,1.04,0.37,Below
2937,95,173,608,1.29,1.12,Above
2938,88,110,311,0.77,0.74,Above
2939,43,116,473,1.1,0.7,Below
2940,68,171,606,1.17,1.18,At
2941,61,90,572,1.16,1.19,Below
2942,64,75,796,0.95,0.89,Below
2943,52,61,238,0.85,0.41,Below
2944,57,44,304,1.34,0.76,Below
2945,72,73,523,1.26,0.78,At
2946,55,174,613,0.82,0.76,Below
2947,84,198,628,0.6,0.81,At
2948,81,83,260,0.57,0.32,At
2949,83,73,506,0.59,0.94,At
2950,41,127,553,1.08,0.94,Below
2951,94,34,592,0.55,0.4,Above
2952,74,138,403,0.84,0.81,At
2953,81,56,457,1.25,0.81,At
2954,73,145,685,0.79,0.91,At
2955,69,116,716,1.26,0.38,At
2956,98,133,645,1.25,0.86,Above
2957,94,152,379,0.75,0.55,Above
2958,52,108,541,1.23,0.76,Below
2959,52,72,332,1.25,1.0,Below
2960,57,126,642,0.9,0.94,Below
2961,71,60,452,0.71,0.41,At
2962,71,128,464,1.02,0.83,At
2963,74,46,292,1.42,1.17,At
2964,98,112,610,1.14,0.44,Above
2965,78,139,337,0.67,1.07,At
2966,85,61,407,1.18,0.93,Above
2967,91,197,772,0.93,1.0,Above
2968,68,170,506,1.09,0.55,At
2969,88,64,465,1.23,0.56,Above
2970,68,162,517,1.01,1.12,At
2971,92,58,312,1.31,0.62,Above
2972,83,99,577,1.22,0.36,At
2973,96,182,653,1.12,0.84,Above
2974,55,124,390,0.65,0.41,Below
2975,95,51,639,1.34,1.02,Above
2976,83,98,386,1.44,0.88,At
2977,86,118,566,0.64,1.09,Above
2978,96,101,288,0.99,1.01,Above
2979,49,158,386,0.76,0.4,Below
2980,69,116,331,1.25,0.64,At
2981,64,125,759,1.22,1.0,Below
2982,78,104,575,0.64,0.68,At
2983,59,196,298,1.38,1.18,Below
2984,44,83,233,0.68,0.96,Below
2985,40,117,781,1.3,0.31,Below
2986,69,186,370,0.96,1.09,At
2987,88,83,565,0.83,0.39,Above
2988,42,45,258,0.66,0.43,Below
2989,84,128,380,0.67,0.96,At
2990,53,49,218,1.16,1.08,Below
2991,95,75,425,1.05,0.78,Above
2992,69,156,672,0.62,0.56,At
2993,89,87,294,0.61,0.62,Above
2994,43,140,496,0.57,0.61,Below
2995,57,158,792,1.24,0.59,Below
2996,76,110,374,1.21,0.52,At
2997,64,186,421,0.56,0.85,Below
2998,87,113,253,1.06,1.11,Above
2999,40,99,602,0.58,0.58,Below
3000,92,37,517,1.4,0.47,Above
3001,85,58,548,1.41,1.05,Above
3002,54,141,642,1.2,0.97,Below
3003,48,190,779,1.43,1.14,Below
3004,54,160,739,1.31,0.45,Below
3005,88,192,481,1.33,0.43,Above
3006,96,137,559,1.07,0.79,Above
3007,63,138,207,0.81,0.85,Below
3008,43,49,762,0.72,0.73,Below
3009,51,102,690,0.83,0.84,Below
3010,98,196,540,1.13,0.46,Above
3011,97,33,671,0.67,0.73,Above
3012,76,48,448,0.76,0.89,At
3013,76,131,434,0.97,0.69,At
3014,82,170,282,0.73,0.91,At
3015,99,170,292,1.09,0.71,Above
3016,45,115,593,1.42,0.6,Below
3017,78,81,467,1.25,0.57,At
3018,95,140,616,1.17,0.67,Above
3019,85,138,782,1.08,0.32,Above
3020,63,115,728,0.99,0.9,Below
3021,50,72,452,0.69,1.06,Below
3022,52,71,321,1.39,0.62,Below
3023,73,119,209,0.75,0.34,At
3024,64,144,515,0.59,1.19,Below
3025,46,55,472,1.25,0.54,Below
3026,91,180,505,0.68,0.41,Above
3027,43,72,409,0.87,0.63,Below
3028,98,106,663,0.53,0.96,Above
3029,47,185,615,0.64,0.56,Below
3030,59,166,415,0.67,0.82,Below
3031,68,49,279,0.55,0.67,At
3032,93,68,679,1.16,0.41,Above
3033,92,41,746,1.34,0.6,Above
3034,90,40,217,0.87,0.95,Above
3035,84,183,364,1.37,0.85,At
3036,85,71,724,0.71,0.41,Above
3037,49,184,401,0.83,0.45,Below
3038,82,40,545,0.65,0.88,At
3039,73,67,565,1.12,1.03,At
3040,96,127,647,0.92,0.61,Above
3041,65,48,712,1.11,0.84,At
3042,80,163,518,1.26,0.45,At
3043,88,145,416,1.05,0.58,Above
3044,97,142,233,1.13,0.32,Above
3045,42,199,465,1.44,0.99,Below
3046,95,94,279,0.8,0.66,Above
3047,45,128,612,0.86,1.03,Below
3048,44,101,451,1.22,0.94,Below
3049,44,81,211,1.11,1.05,Below
3050,93,147,600,0.68,0.56,Above
3051,86,149,481,0.88,0.47,Above
3052,62,36,311,0.97,1.17,Below
3053,88,40,577,0.92,0.95,Above
3054,48,132,467,0.68,1.05,Below
3055,74,90,497,1.42,0.31,At
3056,59,97,516,1.26,0.62,Below
3057,97,182,769,0.98,0.97,Above
3058,88,169,708,1.18,0.37,Above
3059,98,183,745,1.4,0.81,Above
3060,81,131,564,0.64,0.69,At
3061,74,139,746,0.75,0.32,At
3062,89,169,470,1.04,0.51,Above
3063,57,80,673,1.3,0.56,Below
3064,56,146,736,0.54,0.4,Below
3065,63,194,433,1.48,0.87,Below
3066,42,75,258,0.95,0.52,Below
3067,71,82,450,0.86,0.55,At
3068,74,117,285,0.79,1.11,At
3069,77,150,589,0.67,0.72,At
3070,52,42,379,1.29,0.65,Below
3071,95,118,348,1.46,0.95,Above
3072,86,154,782,0.91,1.12,Above
3073,64,147,320,1.45,0.32,Below
3074,48,83,455,1.32,0.7,Below
3075,43,145,508,0.98,0.85,Below
3076,53,147,258,1.17,0.59,Below
3077,76,33,268,0.93,1.0,At
3078,73,104,645,1.06,1.17,At
3079,50,78,587,0.56,1.15,Below
3080,80,36,285,1.2,0.54,At
3081,95,139,426,0.55,0.5,Above
3082,42,151,792,1.32,1.16,Below
3083,98,40,383,1.32,0.71,Above
3084,67,121,521,0.74,0.49,At
3085,68,52,517,0.82,0.94,At
3086,48,57,765,0.98,0.56,Below
3087,42,140,598,1.1,0.54,Below
3088,64,86,492,0.79,1.09,Below
3089,73,55,492,1.09,0.45,At
3090,51,182,684,0.8,0.36,Below
3091,81,83,646,0.56,0.54,At
3092,48,58,611,0.5,0.85,Below
3093,54,126,707,0.6,0.41,Below
3094,79,193,443,1.29,0.72,At
3095,64,43,619,1.46,0.86,Below
3096,44,107,353,0.93,1.06,Below
3097,50,64,623,1.01,0.51,Below
3098,98,59,472,0.65,1.04,Above
3099,73,121,719,1.05,0.51,At
3100,63,46,327,0.64,0.91,Below
3101,99,187,572,1.11,0.69,Above
3102,54,122,767,1.43,0.4,Below
3103,77,108,358,0.7,0.94,At
3104,47,139,770,1.26,0.5,Below
3105,98,131,769,0.52,0.46,Above
3106,44,135,375,0.88,0.62,Below
3107,87,76,410,0.61,0.89,Above
3108,65,93,646,0.85,0.51,At
3109,57,195,785,0.67,0.47,Below
3110,45,93,366,0.87,0.31,Below
3111,76,116,659,0.92,0.72,At
3112,99,36,556,0.8,0.69,Above
3113,87,51,503,1.16,0.51,Above
3114,52,110,432,1.42,0.35,Below
3115,67,198,526,0.9,0.69,At
3116,44,103,381,0.69,1.01,Below
3117,52,167,533,0.77,0.94,Below
3118,56,164,228,1.35,1.07,Below
3119,89,154,292,1.07,0.31,Above
3120,79,79,529,0.96,1.17,At
3121,84,81,383,0.65,0.61,At
3122,71,190,294,0.95,1.19,At
3123,68,30,552,0.78,0.53,At
3124,90,191,464,1.44,0.72,Above
3125,97,33,218,1.38,0.62,Above
3126,42,174,698,0.58,0.62,Below
