student_id,quiz_scores,time_spent,reading_volume,peer_comparison,past_performance_trend,performance_label
6200,61,70,288,0.56,0.58,Below
6201,57,182,702,1.18,0.5,Below
6202,53,135,413,0.87,1.17,Below
6203,49,32,621,1.37,1.12,Below
6204,85,32,725,1.23,0.7,Below
6205,52,113,391,0.52,0.42,Below
6206,70,185,423,1.19,0.96,At
6207,69,180,754,0.69,0.53,Below
6208,42,199,586,0.92,0.45,Below
6209,69,136,673,1.12,0.64,At
6210,45,197,402,1.37,0.78,Below
6211,68,163,646,0.96,0.39,At
6212,47,49,267,1.31,0.81,Below
6213,83,168,291,1.28,0.31,At
6214,84,125,377,0.91,1.1,At
6215,82,153,758,1.0,1.13,At
6216,83,184,202,1.2,0.96,At
6217,72,50,302,0.53,0.72,Below
6218,56,143,472,1.39,0.53,Below
6219,87,42,733,1.27,0.97,Below
6220,50,115,315,0.75,1.14,Below
6221,52,64,663,1.48,0.44,Below
6222,89,76,303,0.68,0.72,Below
6223,50,185,458,1.41,0.58,Below
6224,70,178,507,0.82,0.62,At
6225,67,175,566,1.26,0.67,At
6226,83,188,501,0.96,1.16,At
6227,45,154,759,1.24,0.53,Below
6228,80,139,226,0.66,0.74,Below
6229,55,66,707,0.77,1.16,Below
6230,43,50,726,0.6,0.73,Below
6231,74,43,564,1.37,1.08,Below
6232,99,120,497,0.8,0.35,At
6233,87,89,560,1.19,1.16,At
6234,95,153,703,1.32,0.47,At
6235,98,52,787,1.4,1.18,At
6236,65,140,229,0.61,0.46,Below
6237,96,153,638,1.39,0.7,At
6238,51,186,539,0.7,0.58,Below
6239,50,59,325,1.24,0.69,Below
6240,76,144,795,1.23,0.53,At
6241,64,119,765,0.51,1.17,Below
6242,57,67,565,0.72,0.58,Below
6243,58,112,642,0.99,0.89,Below
6244,62,56,462,0.92,0.42,Below
6245,94,133,421,1.42,1.04,Above
6246,77,145,201,0.86,0.79,At
6247,93,44,593,1.44,1.18,Below
6248,57,32,505,0.96,0.68,Below
6249,65,39,345,1.46,0.48,Below
6250,45,149,729,1.24,0.61,Below
6251,43,174,727,1.33,0.96,Below
6252,83,157,507,0.6,0.89,Below
6253,90,40,539,1.09,1.0,Below
6254,68,162,551,0.64,0.37,Below
6255,98,98,408,0.8,0.82,At
6256,73,93,404,1.12,1.14,At
6257,56,43,214,1.23,0.4,Below
6258,82,79,627,0.54,0.38,Below
6259,82,183,675,1.03,0.94,At
6260,92,101,497,1.07,0.58,At
6261,55,98,756,0.58,0.89,Below
6262,41,164,293,1.0,0.79,Below
6263,73,156,306,1.21,1.19,At
6264,94,45,618,0.55,1.1,Below
6265,47,107,477,1.26,0.91,Below
6266,52,130,327,1.08,0.54,Below
6267,81,85,658,1.33,0.54,At
6268,47,134,237,0.72,1.09,Below
6269,69,161,397,1.33,0.83,At
6270,71,77,556,0.59,1.01,Below
6271,75,46,206,0.9,0.7,Below
6272,86,140,755,0.7,0.39,At
6273,69,193,531,1.38,0.6,At
6274,40,99,718,1.2,0.45,Below
6275,82,109,393,0.53,1.0,Below
6276,78,122,515,0.51,0.93,Below
6277,56,67,200,0.79,0.38,Below
6278,98,130,261,0.64,0.86,Below
6279,59,91,542,1.13,1.09,Below
6280,63,150,217,1.16,0.93,Below
6281,89,77,570,1.44,0.76,At
6282,61,39,778,1.45,0.58,Below
6283,68,65,770,1.16,1.1,At
6284,61,186,434,0.51,0.68,Below
6285,83,33,268,0.86,1.07,Below
6286,48,73,646,1.01,1.0,Below
6287,76,85,207,1.0,1.03,At
6288,49,71,661,1.1,1.19,Below
6289,75,143,510,1.46,0.97,At
6290,76,170,333,1.39,0.33,At
6291,67,190,584,0.61,0.48,Below
6292,67,50,255,0.77,0.33,At
6293,81,108,559,1.33,0.47,At
6294,82,98,313,1.32,0.36,At
6295,60,99,287,0.78,0.75,Below
6296,63,96,337,1.23,0.33,Below
6297,81,77,307,1.17,0.73,At
6298,99,190,699,0.97,1.11,At
6299,79,65,734,0.7,0.97,At
6300,41,190,343,1.39,1.15,Below
6301,94,188,255,1.18,0.5,At
6302,47,178,205,0.67,0.78,Below
6303,87,56,741,1.2,0.59,At
6304,66,101,646,1.24,0.74,At
6305,61,130,584,1.39,0.8,Below
6306,76,125,506,0.72,0.33,At
6307,66,157,501,1.49,0.51,At
6308,96,55,604,0.65,0.93,Below
6309,68,95,761,1.1,1.0,At
6310,42,169,709,1.16,0.81,Below
6311,83,51,272,0.92,0.54,At
6312,52,46,763,0.98,0.66,Below
6313,84,36,464,1.39,0.39,Below
6314,49,136,426,1.15,1.16,Below
6315,75,97,392,1.0,1.08,At
6316,48,157,573,0.63,0.36,Below
6317,93,66,209,0.51,0.45,Below
6318,95,67,501,0.62,0.82,Below
6319,94,125,558,1.46,0.51,At
6320,66,168,251,1.26,1.14,At
6321,73,30,298,1.47,0.98,Below
6322,90,182,792,0.54,0.55,Below
6323,40,71,212,1.18,0.31,Below
6324,71,181,589,0.54,1.02,Below
6325,64,92,556,1.28,0.68,Below
6326,68,110,210,0.88,0.88,At
6327,46,37,280,0.6,0.56,Below
6328,88,56,460,1.07,0.43,At
6329,42,81,205,0.78,0.91,Below
6330,59,175,657,1.16,0.71,Below
6331,59,120,572,1.16,0.51,Below
6332,92,115,680,1.21,0.42,At
6333,69,45,421,1.49,0.82,Below
6334,74,95,280,0.89,0.95,At
6335,74,34,714,0.97,0.56,Below
6336,88,111,259,1.3,0.96,Above
6337,78,160,420,1.08,0.46,At
6338,66,147,548,0.54,0.6,Below
6339,65,110,760,1.34,0.97,At
6340,53,99,427,0.55,0.89,Below
6341,56,144,489,0.67,0.54,Below
6342,57,36,492,0.6,0.41,Below
6343,84,79,392,0.58,0.34,Below
6344,91,171,673,0.53,1.05,Below
6345,68,195,456,0.56,0.37,Below
6346,59,140,705,0.94,0.4,Below
6347,92,76,587,0.75,0.51,At
6348,66,141,597,0.63,0.7,Below
6349,57,190,565,1.16,1.01,Below
6350,43,72,489,0.73,0.52,Below
6351,40,120,508,0.52,0.79,Below
6352,89,58,477,0.92,0.38,At
6353,40,157,663,0.81,0.72,Below
6354,97,162,388,0.82,0.46,At
6355,65,125,377,0.95,0.49,At
6356,84,146,727,1.17,0.63,At
6357,59,99,574,1.12,0.99,Below
6358,91,159,797,1.44,0.97,Above
6359,62,99,653,1.02,0.67,Below
6360,49,139,416,0.97,0.41,Below
6361,98,161,241,0.71,0.55,At
6362,50,85,393,1.26,0.75,Below
6363,80,118,526,0.64,1.08,Below
6364,80,166,572,0.99,1.17,At
6365,44,160,664,0.92,0.87,Below
6366,97,129,362,1.16,0.62,At
6367,40,158,475,1.42,0.92,Below
6368,56,86,563,1.45,0.6,Below
6369,61,173,679,0.67,0.86,Below
6370,73,80,659,0.76,0.52,At
6371,95,141,464,1.31,0.54,At
6372,84,133,738,1.02,0.37,At
6373,80,156,585,0.95,0.68,At
6374,68,84,284,1.21,0.86,At
6375,43,30,515,1.1,1.01,Below
6376,44,119,442,1.47,1.03,Below
6377,50,185,668,1.08,1.19,Below
6378,95,82,541,0.97,0.38,At
6379,90,102,376,1.04,0.74,At
6380,60,137,329,1.31,0.77,Below
6381,74,179,282,1.11,1.02,At
6382,51,37,559,1.15,0.54,Below
6383,65,71,287,1.47,0.36,At
6384,90,184,731,1.12,0.58,At
6385,58,196,670,0.88,1.19,Below
6386,84,54,697,1.19,1.11,At
6387,99,67,706,1.16,0.66,At
6388,46,114,553,0.51,1.09,Below
6389,86,181,615,0.97,0.33,At
6390,94,53,250,1.24,0.58,At
6391,46,89,799,1.0,0.95,Below
6392,65,140,262,1.28,0.5,At
6393,79,95,288,0.95,0.48,At
6394,44,171,389,1.48,1.08,Below
6395,60,82,547,0.79,0.85,Below
6396,53,189,737,0.59,1.19,Below
6397,43,135,375,0.93,0.42,Below
6398,62,125,563,1.04,0.62,Below
6399,81,68,753,0.85,0.58,At
6400,59,197,682,0.74,1.09,Below
6401,54,71,318,1.17,0.53,Below
6402,89,140,368,0.88,0.62,At
6403,91,133,346,1.13,0.43,At
6404,84,106,636,1.28,1.0,At
6405,68,37,638,1.26,0.51,Below
6406,47,55,388,0.88,0.36,Below
6407,80,169,359,1.07,0.69,At
6408,87,72,601,0.95,0.65,At
6409,58,139,785,1.37,0.46,Below
6410,87,129,217,1.38,0.42,At
6411,78,92,339,0.84,1.11,At
6412,85,78,314,0.59,0.36,Below
6413,67,144,527,0.67,0.39,Below
6414,85,184,424,0.87,0.52,At
6415,96,166,757,1.06,1.16,Above
6416,66,196,638,1.16,0.38,At
6417,43,94,749,0.83,1.03,Below
6418,97,100,585,1.17,1.1,Above
6419,54,36,720,1.44,0.64,Below
6420,74,109,452,1.15,0.56,At
6421,76,96,297,0.66,0.91,Below
6422,40,167,270,1.08,0.93,Below
6423,42,130,750,1.04,1.0,Below
6424,86,124,646,1.37,1.05,Above
6425,63,116,289,0.85,0.54,Below
6426,66,120,629,0.92,0.92,At
6427,79,132,418,1.1,0.42,At
6428,75,155,306,1.02,0.76,At
6429,73,184,675,1.22,0.85,At
6430,68,142,653,0.54,0.45,Below
6431,63,33,743,1.06,0.37,Below
6432,63,117,325,0.62,0.48,Below
6433,81,180,346,0.82,0.68,At
6434,43,199,479,1.16,1.1,Below
6435,42,32,223,0.66,0.78,Below
6436,73,120,319,0.81,0.97,At
6437,96,32,496,1.2,0.46,Below
6438,88,185,281,1.15,0.4,At
6439,62,110,647,0.59,0.52,Below
6440,92,188,669,1.08,0.58,At
6441,95,167,622,0.65,0.79,Below
6442,91,123,744,0.75,1.09,At
6443,62,155,223,0.96,0.68,Below
6444,84,142,260,0.61,0.77,Below
6445,44,178,283,1.49,0.3,Below
6446,70,129,424,0.67,0.33,Below
6447,92,82,385,1.28,0.38,At
6448,80,116,574,1.33,0.93,At
6449,96,118,271,1.49,0.74,At
6450,96,83,273,0.93,0.47,At
6451,99,49,540,1.37,0.83,Below
6452,93,142,352,1.46,0.79,At
6453,45,78,295,0.67,0.38,Below
6454,76,164,764,0.98,0.88,At
6455,96,58,644,0.56,0.99,Below
6456,49,77,309,1.12,0.56,Below
6457,79,42,657,1.08,0.92,Below
6458,46,32,250,0.7,0.48,Below
6459,78,31,576,1.3,0.98,Below
6460,77,45,272,0.54,1.12,Below
6461,60,123,411,1.31,0.7,Below
6462,59,131,631,0.53,0.52,Below
6463,42,163,367,1.16,0.66,Below
6464,90,74,530,0.58,0.53,Below
6465,61,100,693,0.75,0.3,Below
6466,86,162,342,1.22,0.89,At
6467,43,85,781,0.78,0.34,Below
6468,67,156,644,1.01,0.49,At
6469,51,61,593,1.42,0.95,Below
6470,77,78,711,0.55,0.9,Below
6471,90,42,527,1.31,0.37,Below
6472,75,187,458,0.57,0.89,Below
6473,86,54,636,0.63,1.14,Below
6474,80,89,763,0.62,0.37,Below
6475,44,88,548,1.49,0.67,Below
6476,52,185,714,0.68,0.96,Below
6477,62,87,648,1.4,0.9,Below
6478,97,49,598,1.49,0.5,Below
6479,89,191,795,0.88,0.45,At
6480,69,162,413,1.13,1.01,At
6481,76,86,745,1.28,1.16,At
6482,64,83,761,0.89,0.99,Below
6483,87,141,488,0.66,1.17,Below
6484,66,115,458,0.93,0.84,At
6485,90,66,457,1.27,1.14,At
6486,53,113,587,1.28,0.92,Below
6487,96,77,744,0.73,1.12,At
6488,87,147,464,0.67,0.45,Below
6489,98,77,512,1.42,1.03,At
6490,86,141,239,0.54,0.48,Below
6491,93,139,409,1.23,0.32,At
6492,75,35,471,0.55,0.77,Below
6493,78,191,335,1.34,0.59,At
6494,55,107,798,1.41,0.34,Below
6495,95,52,259,0.8,1.18,At
6496,61,155,709,0.57,0.9,Below
6497,60,113,714,0.98,1.11,Below
6498,93,42,214,0.8,1.2,Below
6499,60,76,454,0.92,0.65,Below
6500,47,73,734,1.16,0.53,Below
6501,88,134,434,0.71,0.47,At
6502,55,189,330,0.86,0.76,Below
6503,98,183,216,1.28,0.85,At
6504,94,43,384,1.14,0.73,Below
6505,70,150,590,0.83,0.65,At
6506,81,65,622,1.16,0.45,At
6507,49,37,641,1.27,0.7,Below
6508,71,197,755,1.09,0.38,At
6509,98,179,211,0.74,1.08,At
6510,73,45,719,0.5,0.34,Below
6511,48,120,279,1.3,0.64,Below
6512,56,149,501,1.32,0.39,Below
6513,50,89,415,1.2,1.0,Below
6514,71,39,447,0.58,0.58,Below
6515,49,182,740,1.09,0.4,Below
6516,61,60,471,1.32,0.78,Below
6517,96,50,332,0.89,1.12,At
6518,56,110,204,0.7,1.12,Below
6519,43,62,741,1.09,0.52,Below
6520,87,60,340,1.33,0.95,At
6521,91,178,682,0.55,0.33,Below
6522,86,65,504,1.1,0.42,At
6523,64,161,544,1.14,0.75,Below
6524,98,97,761,1.1,0.51,At
6525,60,119,469,1.15,1.02,Below
6526,76,161,307,1.13,1.14,At
6527,77,38,757,0.63,0.3,Below
6528,88,59,673,0.73,0.51,At
6529,40,144,281,1.12,0.7,Below
6530,64,74,283,0.52,0.81,Below
6531,90,33,489,1.13,1.12,Below
6532,75,98,270,1.17,1.1,At
6533,56,52,374,0.74,0.87,Below
6534,80,45,662,1.1,0.53,Below
6535,63,51,594,1.03,1.0,Below
6536,41,101,290,0.76,0.48,Below
6537,79,77,668,0.96,1.17,At
6538,54,136,633,1.41,0.31,Below
6539,71,162,448,0.93,0.81,At
6540,78,36,771,1.13,0.38,Below
6541,98,80,440,0.54,0.67,Below
6542,45,94,695,0.58,0.87,Below
6543,40,38,539,0.58,0.92,Below
6544,86,111,670,1.28,1.01,Above
6545,62,74,662,0.85,0.83,Below
6546,97,151,474,0.73,0.53,At
6547,78,181,214,1.25,1.1,At
6548,96,39,240,0.67,1.03,Below
6549,56,102,407,0.75,0.44,Below
6550,73,77,259,0.93,1.04,At
6551,98,192,564,0.83,1.18,At
6552,80,116,439,1.09,0.87,At
6553,68,140,359,0.84,0.55,At
6554,48,45,596,0.89,0.85,Below
6555,52,82,699,1.36,0.61,Below
6556,45,69,408,1.38,0.91,Below
6557,45,129,332,1.33,0.79,Below
6558,59,49,580,1.36,1.14,Below
6559,91,98,632,1.07,0.86,At
6560,92,74,588,1.15,0.49,At
6561,42,35,782,1.06,0.95,Below
6562,56,68,631,1.29,0.57,Below
6563,88,131,473,1.05,0.55,At
6564,51,159,550,0.61,0.65,Below
6565,87,136,333,1.31,0.31,At
6566,86,68,265,1.26,1.17,At
6567,84,147,404,1.32,0.78,At
6568,94,178,497,0.69,1.0,Below
6569,40,197,316,0.77,0.53,Below
6570,56,111,466,0.8,0.97,Below
6571,42,83,348,1.01,0.81,Below
6572,65,139,393,0.63,0.68,Below
6573,54,41,378,0.89,1.17,Below
6574,75,194,347,0.68,0.74,Below
6575,71,139,664,0.76,0.89,At
6576,71,67,768,1.21,0.31,At
6577,43,172,204,1.35,0.57,Below
6578,57,36,725,0.52,1.1,Below
6579,88,107,479,1.07,0.98,Above
6580,58,94,698,0.54,0.78,Below
6581,82,131,635,0.59,1.11,Below
6582,91,130,415,1.21,0.74,At
6583,74,73,714,1.24,0.81,At
6584,79,60,336,1.31,0.64,At
6585,53,106,794,0.97,0.86,Below
6586,97,77,479,1.36,0.59,At
6587,72,111,331,0.67,0.65,Below
6588,53,156,592,0.75,1.17,Below
6589,73,113,680,0.63,0.4,Below
6590,94,39,712,1.3,0.39,Below
6591,43,58,618,0.73,0.34,Below
6592,63,77,401,0.66,0.59,Below
6593,98,145,661,1.12,0.66,At
6594,68,42,401,0.58,0.39,Below
6595,58,76,351,0.54,0.79,Below
6596,45,132,421,0.61,0.82,Below
6597,96,120,278,0.5,0.98,Below
6598,72,82,399,1.2,1.18,At
6599,88,121,298,1.06,0.86,At
6600,79,106,412,0.71,0.4,At
6601,58,73,342,0.73,0.38,Below
6602,92,185,588,1.31,1.0,Above
6603,40,31,573,1.0,0.89,Below
6604,44,130,251,1.2,0.45,Below
6605,66,86,334,0.95,0.53,At
6606,55,86,610,0.74,0.98,Below
6607,45,63,669,1.47,0.81,Below
6608,79,87,311,1.07,0.83,At
6609,52,186,724,0.63,0.49,Below
6610,87,64,243,0.91,0.87,At
6611,74,104,596,0.83,0.99,At
6612,58,62,784,0.71,1.1,Below
6613,51,144,460,1.43,0.96,Below
6614,55,104,744,1.38,0.82,Below
6615,98,102,587,0.7,0.91,At
6616,82,107,675,0.85,0.74,At
6617,49,38,609,1.26,0.5,Below
6618,64,77,779,0.71,1.09,Below
6619,59,96,215,1.09,0.78,Below
6620,70,193,301,1.2,0.83,At
6621,43,148,385,1.15,1.19,Below
6622,83,162,224,1.21,1.19,At
6623,62,148,271,1.21,0.83,Below
6624,41,115,792,1.46,0.33,Below
6625,95,135,772,0.85,0.66,At
6626,61,105,217,1.38,1.14,Below
6627,90,69,769,0.52,0.56,Below
6628,96,48,531,0.79,1.2,Below
6629,76,76,768,0.55,0.38,Below
6630,47,94,296,1.15,0.81,Below
6631,46,175,211,0.6,0.76,Below
6632,53,59,210,1.35,0.53,Below
6633,95,155,362,1.15,1.15,Above
6634,94,95,482,0.53,0.86,Below
6635,42,34,440,1.21,0.51,Below
6636,89,122,244,1.36,0.65,At
6637,55,126,792,1.16,0.95,Below
6638,94,199,454,0.53,0.57,Below
6639,58,123,266,1.36,1.09,Below
6640,90,135,241,1.23,0.45,At
6641,57,162,583,0.88,0.54,Below
6642,91,114,788,0.83,0.43,At
6643,55,87,433,0.98,0.39,Below
6644,47,108,684,1.37,0.57,Below
6645,99,37,238,0.75,1.2,Below
6646,72,188,210,0.6,0.38,Below
6647,88,41,608,1.36,0.49,Below
6648,51,178,307,0.53,0.54,Below
6649,92,123,293,1.41,0.86,At
6650,50,120,283,0.81,0.97,Below
6651,44,62,257,1.01,0.98,Below
6652,66,183,492,0.63,0.31,Below
6653,51,129,215,1.4,0.89,Below
6654,56,197,676,1.25,0.87,Below
6655,45,44,364,1.42,0.77,Below
6656,72,143,636,1.18,0.64,At
6657,44,158,602,0.68,1.02,Below
6658,96,40,585,0.81,0.61,Below
6659,67,84,337,0.99,0.51,At
6660,53,31,730,1.11,0.58,Below
6661,44,94,492,1.43,0.7,Below
6662,93,45,674,0.88,0.49,Below
6663,95,179,661,1.2,0.85,At
6664,98,135,572,1.46,1.1,Above
6665,72,175,361,0.65,0.84,Below
6666,89,59,243,1.36,0.7,At
6667,87,39,282,0.92,1.02,Below
6668,80,91,738,1.23,0.97,At
6669,58,114,718,0.79,0.63,Below
6670,61,163,610,0.83,0.84,Below
6671,44,96,540,0.53,0.96,Below
6672,98,70,288,1.47,0.52,At
6673,41,47,429,1.31,0.63,Below
6674,69,87,217,0.59,0.4,Below
6675,86,89,480,1.5,1.19,At
6676,78,117,621,1.11,0.38,At
6677,43,56,537,1.35,0.45,Below
6678,72,97,465,0.57,0.73,Below
6679,52,51,554,0.89,1.08,Below
6680,59,181,559,1.17,0.62,Below
6681,93,69,416,0.61,0.99,Below
6682,46,138,520,0.99,0.91,Below
6683,54,103,411,0.94,0.87,Below
6684,62,95,402,0.72,1.06,Below
6685,53,197,352,0.8,0.31,Below
6686,62,35,628,1.47,1.14,Below
6687,58,141,486,0.79,1.05,Below
6688,93,47,520,0.71,1.14,Below
6689,68,110,635,1.04,1.01,At
6690,95,131,791,1.17,1.09,Above
6691,59,139,695,1.23,0.48,Below
6692,68,59,348,1.25,0.59,At
6693,63,151,741,0.54,0.58,Below
6694,57,178,681,0.89,0.4,Below
6695,49,91,525,1.27,0.96,Below
6696,80,167,228,1.4,0.42,At
6697,96,149,458,1.1,0.35,At
6698,47,136,274,0.55,1.0,Below
6699,65,170,756,0.9,1.11,At
6700,68,105,780,0.57,0.99,Below
6701,49,38,697,1.25,1.04,Below
6702,56,68,615,0.56,0.84,Below
6703,41,53,539,0.69,1.1,Below
6704,45,154,507,0.92,0.75,Below
6705,97,147,440,0.96,1.19,At
6706,44,63,452,0.91,0.39,Below
6707,67,90,419,0.96,1.03,At
6708,80,198,596,1.21,0.88,At
6709,44,162,535,0.87,0.82,Below
6710,57,108,228,1.05,0.95,Below
6711,65,79,693,0.8,1.06,At
6712,59,161,701,0.85,1.08,Below
6713,80,80,353,1.11,0.46,At
6714,88,81,430,0.99,0.48,At
6715,66,151,301,1.22,0.31,At
6716,88,196,376,1.06,0.42,At
6717,51,37,431,1.3,0.54,Below
6718,46,142,211,0.94,0.95,Below
6719,98,74,385,0.99,0.73,At
6720,42,117,465,1.17,0.98,Below
6721,49,57,334,0.72,0.74,Below
6722,73,148,230,0.89,0.8,At
6723,64,136,655,1.12,0.4,Below
6724,74,56,458,0.53,1.0,Below
6725,55,191,303,0.94,0.98,Below
6726,41,110,630,1.1,0.58,Below
6727,99,130,581,1.47,0.6,At
6728,63,91,668,1.38,0.5,Below
6729,49,91,712,0.78,1.03,Below
6730,77,195,406,1.01,0.97,At
6731,61,55,646,0.56,0.85,Below
6732,65,150,288,0.74,0.51,At
6733,82,53,394,1.27,0.45,At
6734,94,68,613,0.62,0.35,Below
6735,78,153,321,0.76,0.34,At
6736,66,50,661,1.44,0.47,At
6737,68,123,315,1.32,0.39,At
6738,86,144,395,1.28,0.8,At
6739,77,150,235,1.36,0.62,At
6740,59,42,266,1.25,0.7,Below
6741,66,160,480,0.62,0.83,Below
6742,80,189,678,1.02,0.89,At
6743,93,192,210,0.94,0.88,At
6744,59,48,521,0.81,0.53,Below
6745,83,171,439,1.33,1.03,At
6746,58,110,259,0.96,1.13,Below
6747,59,152,761,0.56,0.58,Below
6748,74,97,364,0.77,0.32,At
6749,86,48,388,0.73,1.11,Below
6750,41,93,686,1.39,1.13,Below
6751,69,130,291,1.15,0.35,At
6752,92,95,488,1.06,0.3,At
6753,73,95,708,1.01,1.03,At
6754,61,104,274,1.15,0.57,Below
6755,42,74,756,1.25,1.12,Below
6756,45,116,627,1.05,0.5,Below
6757,54,96,584,1.44,1.08,Below
6758,66,32,252,1.48,0.36,Below
6759,49,195,374,1.5,0.53,Below
6760,48,199,778,1.17,1.18,Below
6761,72,197,673,1.43,0.51,At
6762,71,192,560,0.9,0.42,At
6763,87,53,469,1.36,1.07,At
6764,45,117,606,1.41,0.41,Below
6765,80,46,323,1.4,0.39,Below
6766,98,69,575,1.33,0.59,At
6767,75,180,591,0.91,0.87,At
6768,98,35,381,0.66,0.94,Below
6769,99,178,235,0.83,1.09,At
6770,41,148,411,1.27,0.79,Below
6771,68,149,333,0.73,0.65,At
6772,43,64,690,0.98,0.62,Below
6773,40,142,637,1.07,1.06,Below
6774,58,58,245,1.1,0.95,Below
6775,65,36,600,1.44,1.11,Below
6776,64,82,687,1.16,1.17,Below
6777,49,194,631,1.29,0.57,Below
6778,92,52,627,1.08,0.78,At
6779,54,126,771,1.33,0.87,Below
6780,98,165,716,0.76,0.45,At
6781,61,105,661,0.71,0.35,Below
6782,90,39,380,1.43,1.08,Below
6783,87,146,344,1.19,0.78,At
6784,60,53,464,1.17,0.81,Below
6785,98,68,605,0.97,0.8,At
6786,95,95,683,0.88,0.98,At
6787,61,35,681,1.06,0.43,Below
6788,75,50,436,0.62,0.85,Below
6789,73,102,724,0.95,0.72,At
6790,69,103,538,0.96,1.11,At
6791,64,65,467,1.04,0.77,Below
6792,84,160,465,1.13,1.15,At
6793,67,199,727,1.46,0.62,At
6794,40,73,291,1.15,1.17,Below
6795,88,120,447,1.38,1.09,Above
6796,84,190,218,1.06,0.83,At
6797,43,89,589,1.13,0.62,Below
6798,46,122,587,0.57,0.64,Below
6799,88,112,294,0.63,1.0,Below
6800,48,112,629,1.08,0.82,Below
6801,75,106,236,0.9,0.66,At
6802,58,55,592,1.3,0.87,Below
6803,40,50,772,1.04,0.96,Below
6804,49,149,490,1.38,0.32,Below
6805,75,159,502,1.47,0.38,At
6806,48,137,600,0.65,0.39,Below
6807,84,187,543,0.89,0.51,At
6808,85,56,717,1.16,0.68,At
6809,81,100,576,0.81,1.02,At
6810,71,177,364,0.77,0.62,At
6811,71,79,212,1.31,0.32,At
6812,45,124,224,1.48,0.74,Below
6813,87,52,322,1.27,1.2,At
6814,77,170,328,1.02,0.61,At
6815,56,110,746,0.94,1.17,Below
6816,49,161,794,1.04,0.39,Below
6817,89,171,508,0.96,0.46,At
6818,66,49,635,1.0,0.95,Below
6819,93,153,381,0.7,0.75,At
6820,89,42,787,1.4,0.99,Below
6821,74,32,242,1.25,1.08,Below
6822,91,160,603,1.18,0.53,At
6823,98,158,789,1.45,0.91,Above
6824,60,119,462,0.78,0.85,Below
6825,64,181,269,0.58,1.08,Below
6826,67,64,491,1.33,0.69,At
6827,86,43,413,1.5,0.35,Below
6828,54,170,346,1.08,0.82,Below
6829,43,79,224,0.56,1.16,Below
6830,68,107,522,1.28,0.31,At
6831,98,183,308,0.57,0.52,Below
6832,48,32,450,1.04,0.58,Below
6833,66,69,681,0.78,0.99,At
6834,65,193,374,1.42,0.59,At
6835,58,80,546,0.95,0.52,Below
6836,95,30,369,1.4,0.88,Below
6837,67,133,201,0.8,0.34,At
6838,56,190,757,0.89,0.45,Below
6839,82,164,561,1.45,0.67,At
6840,96,146,495,0.7,0.62,At
6841,80,145,769,1.08,0.61,At
6842,81,81,789,0.89,0.4,At
6843,89,149,401,1.27,0.62,At
6844,59,168,488,0.63,1.02,Below
6845,84,184,261,0.94,0.67,At
6846,79,171,701,1.2,0.83,At
6847,78,115,325,0.91,0.45,At
6848,88,75,248,0.56,0.36,Below
6849,92,105,799,1.21,1.09,Above
6850,62,39,378,1.0,0.6,Below
6851,86,181,780,0.51,0.62,Below
6852,71,90,692,1.11,1.09,At
6853,91,47,632,1.42,0.94,Below
6854,86,115,771,0.61,0.98,Below
6855,72,166,501,1.09,0.91,At
6856,96,174,368,1.23,0.4,At
6857,85,157,468,0.57,1.16,Below
6858,44,133,563,0.52,1.12,Below
6859,82,170,299,0.96,0.51,At
6860,87,130,414,1.29,1.02,Above
6861,73,35,296,0.66,0.67,Below
6862,79,114,747,1.34,0.92,At
6863,50,80,536,1.16,0.45,Below
6864,89,65,558,0.83,0.78,At
6865,42,100,489,1.02,0.41,Below
6866,97,129,595,1.47,0.78,At
6867,72,54,559,0.72,0.52,At
6868,50,168,546,1.0,0.71,Below
6869,55,73,323,1.12,0.9,Below
6870,57,43,751,0.64,1.09,Below
6871,69,58,737,0.54,0.45,Below
6872,87,103,621,0.51,1.1,Below
6873,94,79,535,0.82,0.65,At
6874,49,34,702,0.57,1.06,Below
6875,57,139,256,1.3,0.76,Below
6876,77,151,275,1.5,1.08,At
6877,58,117,665,0.56,0.9,Below
6878,75,86,484,0.93,0.76,At
6879,98,55,585,0.53,0.58,Below
6880,52,35,458,0.63,1.17,Below
6881,95,173,676,0.82,1.02,At
6882,85,89,210,0.89,0.64,At
6883,42,129,459,1.44,0.45,Below
6884,49,41,592,0.9,1.0,Below
6885,77,104,799,1.0,1.19,At
6886,40,32,568,0.75,0.55,Below
6887,94,92,383,0.5,1.12,Below
6888,95,163,215,1.4,0.41,At
6889,66,48,705,0.58,1.16,Below
6890,85,47,285,1.46,0.97,Below
6891,47,109,209,0.63,0.61,Below
6892,90,102,676,1.1,0.57,At
6893,85,160,363,1.5,0.88,At
6894,81,155,223,0.64,0.83,Below
6895,56,101,775,0.92,1.13,Below
6896,48,67,511,1.28,0.99,Below
6897,45,97,437,0.53,0.79,Below
6898,82,109,661,1.19,1.13,At
6899,64,71,661,0.58,0.83,Below
6900,78,93,437,0.74,1.06,At
6901,88,107,221,0.66,1.06,Below
6902,99,156,379,1.41,1.13,Above
6903,67,134,758,0.68,0.36,Below
6904,72,105,698,0.54,0.83,Below
6905,93,194,674,1.09,0.72,At
6906,76,161,538,0.85,0.74,At
6907,48,159,730,0.91,0.71,Below
6908,57,151,361,0.62,1.05,Below
6909,95,73,260,1.25,0.59,At
6910,98,131,284,1.1,0.72,At
